id,declarationTitle,incidentType,state,declarationType,declarationDate,incidentBeginDate,incidentEndDate
8279a838-5a3c-4fd8-8d41-8960aa272c1b,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
0aa4c6fd-e16f-4e7a-b5df-d453d97775fd,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
a5566124-e672-4ae7-a9a6-1d624d966b47,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
a81d37cf-0c9b-4680-9034-d06bfe103500,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
f2125e49-3058-4256-8f90-3f27cf83519e,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
648b9be0-96ec-4725-9c3f-386c61f98732,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
3ebbd028-3c80-473b-bc59-a7d3f9df47d7,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
83c90afc-379e-4ba5-8bdd-9bcebe9b934e,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
fe126a2b-8dea-4825-a77f-166055805508,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
dcf5e1b8-42e0-4490-b971-53cbbd44f3e3,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
9153855c-92cf-4c80-abc3-f55271d794f2,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
06a58558-43cf-40a4-8283-1f99f8764ea3,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
d38d6dc2-9468-4a2c-a764-d2d40b08e0eb,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
5574b009-cfb4-4398-a15b-3783e5005a86,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
fee8f192-7660-40f5-8f5f-809c9b80072e,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
8fa49945-c711-47c7-804b-93b637755143,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
9c5860cc-60d2-4e7a-aaf5-6caff589b1d4,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
ce80698b-4993-470d-9628-f462bb9094fd,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
14e86bad-bf51-40c0-b3dc-a4498e341675,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
751a59b5-e8b6-44e5-befc-9ebdc6a1afe7,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
b05f9f5e-ea5c-4e06-ae65-67b654d5f69f,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
b4f49ab0-9033-4581-b76c-5bc1b8c1f3bc,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
853d4a51-b9ca-47eb-a14c-28c6afae36db,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
969b5b53-e192-4d95-bba8-9a164b759f6a,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
0b1bdbb8-747d-428f-b939-4d236fb26a20,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
523cb4b9-993e-48d6-be7c-c8287cfe4dff,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
10c843c2-5f97-42f3-915f-850d7aade10a,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
289d6ad8-7ed0-454b-88e5-d50183c1c9d9,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
e5af6b39-3881-4ff9-86d5-209a9510e1fd,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
820e19ea-4d65-4b87-8ec1-0fdb899a1de6,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
e9ab7ac2-8976-4cb5-bf31-ba1c39b5dc66,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
527baf35-e6f7-4ae8-b05b-1e160fe8c8dd,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
62a0b898-4bab-4c1e-8118-95b9de083984,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
5a47e8bc-fe36-4ffe-ae6d-3801683c46dd,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
2501435c-d722-48fd-b184-3a2714b0b138,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
0be6448e-ca18-49f9-a805-c7e0e88a824d,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
2b5cbc14-d718-403a-a019-c3f090e154e3,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
ee4c6c0f-a460-4784-a256-c708628a0c96,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
4c8186a3-aa35-492f-a8aa-2717c91f2b1a,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
00a8b661-0696-406e-8140-963ea1766901,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
a96e0365-0a9c-458a-afe2-2d19dc08621c,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
a82f2c02-b190-4e22-9958-ad07e02177ce,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
604c901e-8bca-45fb-8763-af603b0b51a1,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
e94d1c04-2740-429e-b184-41984eac6d26,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
8c3f53a7-650e-44f8-a7ba-a437fc004f05,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
32f4f4c3-3310-4cf0-938f-654252a791b6,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
8de111e9-1e64-4447-ac1b-602741242610,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
0d912ad3-1eb9-4fbe-967d-71a9cafcf7ae,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
2e257436-19de-48ff-9faf-c8e073c33e9a,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
54a84a0e-c714-4f16-9633-c7e99a137b6a,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
593db3c6-ec3b-4e28-a0c5-c538d5a96d81,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
2b18b166-4fef-4c76-b557-360f316ebe3e,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
58a7fa50-cbde-4de2-84e7-ac267c7cfbd3,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
579fc7e5-fe8c-41e1-a455-ae19492f2f8a,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
1ae5af2a-3b87-426d-b834-a4cc14023118,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
781cf583-26dc-47c6-971e-3bc0f49c64ab,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
482bb298-f95d-4e8e-96dc-b323f07e6f41,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
9521a1dc-5ba3-4739-82c5-0ca72ccf5b66,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
e87acf08-a663-4436-9940-dacdd0aa9195,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
0393cb96-0efa-4fbd-9da9-fbee6a0a589d,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
e4a11825-75dd-405c-b195-c70fa480c77a,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
abe74fe4-36ca-4483-97e8-dbe4023ae3a7,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
2e506b24-9f93-425b-a535-92bbc231f420,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
2c1675fc-d845-4e66-9fd0-ded9469124f7,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
1c5fb3d8-be1b-443a-94e6-a3d9e6793527,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
c6857ff9-7776-43c5-8916-d1c71201f9d5,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
55448332-4764-49fe-85c3-f0bdf65041fc,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
2d19ac5a-e0ec-4cb9-83ce-8e5167beddc1,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
c9458a4b-d74e-4efd-952e-6207115b22b0,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
bd18cc0d-2347-48a0-8cfc-dc931fc86b40,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
0effe549-7a83-4671-aa7a-11ca56413a46,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
8d318207-3508-4267-9edd-d99737d4528f,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
827bb95d-f7a5-4677-9766-dc5130372def,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
38909e7f-1b39-4fd1-848b-e49286b7dd4a,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
41ae77a1-5893-4737-8a9a-21c20b3c67b1,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
6ca7b227-fc54-4fb3-9d56-ece0ec33e7d0,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
59c444b1-ded1-42fc-b68b-0b3dbe221966,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
27f6624c-25ee-4c28-9d08-697e2046ac68,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
51c8ed91-e39a-45ab-939e-e293f7fa3bde,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
16be7c54-a9d3-473e-9cd9-e7cace4b6047,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
22b64047-9cb2-4da7-9777-b8c110995a15,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
2860f66a-43a9-408d-828f-61682136ceec,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
378f49c6-9f07-49bb-84b1-ffc9a3256ddd,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
bbc50641-8465-4ffa-b0a4-f20e2aeed695,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
940a7cc1-165c-434c-8643-c5a5611803e6,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
99099eb5-0c43-454a-98b8-2c96ab50daf8,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
fc2372ca-0ef9-45ad-823d-3a89e9e074ee,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
10730819-2a12-4fb4-a850-726a43daf418,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
8dc66df1-5cfc-47d4-ae90-c95cac7f5f1d,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
1b858666-ed5d-4dd3-8e03-046433956198,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
7226e7d1-fb12-4d92-83c1-47ca9b9a154d,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
eec78ce3-10ae-400a-9eda-99f1c3b7e30e,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
8373322f-a462-4b56-ae67-37bf13a84e66,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
2df5e612-2897-4449-a53f-4a1863d1a1d9,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
dc9ee0e9-3435-49bc-9057-69d790c7d9be,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
eec89224-72b0-4309-990c-542e673b00ba,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
a3376964-ad12-4669-bff3-e8820aaeeb15,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
e8f50367-66bc-4a38-a0c4-5f8389004fc8,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
5f21d7a8-8c8b-498e-a816-d9399528de0c,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
a38e0f96-f98e-4a9b-a989-baf9ddaa8e2b,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
96553d59-d15a-426d-9eef-269e23e95908,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
ece28edb-fe6e-4253-9be7-5416f81e2e32,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
9fc8f768-d97e-4482-aab6-a979a76d75df,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
f977a763-4877-4933-8d2b-18b3d16b6881,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
e6713b6f-0a74-4df2-a4e9-3a4080cd5394,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
39af7adc-9755-4bb9-9ff0-fcafcd897bd1,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
2639bdf1-448e-48b1-a201-7640e5733176,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
8ec85b52-cec0-4b61-b914-2ad2660636b5,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
5e4f5728-1834-4fdb-a751-3beb55af4213,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
c8d9c642-4220-4475-9d75-810bbd0726ee,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
7ec71616-c905-4a54-bfe5-79817a455601,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
b4e09aa8-c9d0-4fb7-b82f-98475e1c2aae,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
4e7ea5de-9408-4532-819e-6f62967e2d43,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
3f56d483-9d89-4ec0-9bfb-4f13ad2c5e82,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
1f9229d9-9272-4dc9-8c65-6912b0edfc21,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
9cc9acb8-28eb-44d8-bb10-b5f25853096f,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
df9cb537-f1c1-42d4-8795-258bc01a1d1d,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
748f2b37-3a8a-43a9-a677-165cc89d2c7f,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
42700c07-f019-4cd2-9981-7deba013a1b7,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
be214c61-b3b3-4494-add9-c134d5b99e86,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
7bcb57f6-9445-4591-98eb-7df5a755c85f,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
7a95710f-e74f-40ca-8b3e-38c187a580f0,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
e5dfc230-b5a2-4a69-a246-ba29a7e847ef,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
0849e571-131b-4a52-b633-4cf7d82a038e,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
fdcef8dd-ce0d-4c5c-81a0-9c16082522f2,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
99a27037-debd-4ae0-a572-844d66f09104,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
cf983c68-9b9c-41a7-97a2-d28f68cd8d5e,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
1f949b09-bd53-4f98-a971-7f51a7507978,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
539e5ca9-fd15-4f75-8c60-a548d89ec2fe,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
c0a48d77-eb5c-40fc-9110-18afbc311f1d,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
bb185f10-8dbe-4e6c-82c9-21ed3e1adb32,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
466c394d-42cc-4f86-bdd5-bf7771a7113f,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
51539046-9238-4b6c-bdd9-9b06f6f77be8,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
571f0121-2102-42e7-8fdb-437fc5b7818e,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
0863ced1-3fad-4201-a8c2-6502cca1b10b,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
9833be59-9367-4214-8f99-27f1039d71a8,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
621d4acc-6949-486f-987b-a4a29cb3ba17,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
462b73da-c5e6-4906-8bf2-e3901105960f,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
ce26d3e9-2cbf-4cef-a04d-11e919824e61,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
5e8a0f72-3f04-42ac-85d5-157a0701d7cc,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
21bc8f4d-8629-4760-97f9-9abafbc5f006,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
37736c13-66e0-459e-8c97-fa12213da24d,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
49dd95d2-794c-441e-af78-27bc320998cf,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
9158aa0b-0fd3-4fe3-8cdb-69f67196cb29,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
3f041f79-c48b-4cd8-8b12-b1044fb644a7,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
a4f9b155-6911-4550-a683-196fd410bc9f,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
053abcb3-7f75-4e14-bf24-6d11a85077d5,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
0520db39-aa80-4601-812e-75fdedf2d3e9,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
c22246a2-f3e3-47a6-80ea-16dcb9ebe581,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
a0c7e001-6dfa-4113-92f3-54523abdea95,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
14fc0505-0a10-4347-a07a-16100c131e94,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
6cf9abd5-869c-4a0f-9f5a-86824f76c1fa,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
4669a473-fe60-4f92-a35a-9ec729009fdd,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
8dccb085-3d56-4913-928e-9787c8d1948f,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
012fe27e-77f1-442e-bd9f-48f304ab4a7f,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
23ca92e9-ce8b-45b4-8479-01f856e06c51,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
ca1982a5-4ff6-4f8c-9907-7fd410242d76,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
f18f68bd-2142-4ace-aee3-24eca5e8f789,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
991065e8-b39e-4b96-ac15-d7de9f96f105,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
777ae794-c939-4cd6-9462-f15810f4d911,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
0c9cbf15-b3bc-4d4e-b9f9-c10a62ff8fc5,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
9501c307-448c-49f5-b4a8-dc851b60bfcd,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
279374fa-be8f-43cb-8ca3-f94c4841238c,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
7b62fa46-67de-4d37-aa8a-b511eaa9b7bb,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
41dd3b2e-d38e-42cb-8fa7-f01f9a0275ca,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
fccf171d-e743-4575-b9dd-49c56e5703b4,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
e035d5e3-fcb7-49ef-8bae-a781a1f6f3ab,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
a07fdfae-c889-4b44-888e-a1b244c86e90,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
d514223c-265b-4ee6-8ce1-d3eee663c6dd,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
0aa7567b-84b4-4cfc-a04e-9af4582e0bdf,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
cb4c9ec5-5b16-458c-8293-afce5c58b2b8,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
0b88b552-5cda-4d3a-a241-d26a63da8f6e,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
c9dac084-6769-4c2e-a070-409b1ce7c864,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
2a08421a-6210-4537-bc68-ae18a1a3bbc0,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
20563983-519e-42da-bba8-bd1e6c177108,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
2a15d6e5-2712-4783-98e0-9c1d021cdc94,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
e257c5d9-772c-459f-b124-e702642ff699,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
b1057b19-d05f-4971-b386-ea944de31494,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
f958bd80-8d3f-444e-b7a0-c08e4524da68,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
508df334-c7c6-4968-b294-cc326cfaef42,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
508338c9-72a1-4289-b7bc-d2ddbfb4d320,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
f034df00-ae2d-4648-8a76-08cd04947d38,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
190c9250-e440-4bda-bb1c-249b67f94199,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
9fdf2385-e86c-4da9-984c-66189d7a0380,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
c1b597cf-4dca-45f6-b4b7-76c553b3c469,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
6c64556b-bba3-49b1-99d1-37b192c4b01a,EXTREME WILDFIRE THREAT,Fire,TX,DR,2006-01-11,2005-11-27,2006-05-14
